ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YAR015W	921	119	118	0.00840336134453781	1	129.207383279045	1381.08474457853	119	118	0.00840336134453781	1	129.207383279045	1381.08474457853
YAR018C	1308	33	33	0	0	25.2293577981651	269.674071916682	33	33	0	0	25.2293577981651	269.674071916682
YAR019C	2925	26	26	0	0	8.88888888888889	95.0124406914531	26	26	0	0	8.88888888888889	95.0124406914531
YAR019W-A	333	2	2	0	0	6.00600600600601	64.1975950617926	2	2	0	0	6.00600600600601	64.1975950617926
YAR020C	168	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR023C	540	2	2	0	0	3.7037037037037	39.5885169547721	2	2	0	0	3.7037037037037	39.5885169547721
tL(CAA)A	82	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)A	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR027W	708	52	51	0.0192307692307692	1	73.4463276836158	785.060420967515	52	51	0.0192307692307692	1	73.4463276836158	785.060420967515
YAR028W	705	17	17	0	0	24.113475177305	257.746514641708	17	17	0	0	24.113475177305	257.746514641708
YAR029W	225	2	2	0	0	8.88888888888889	95.0124406914531	2	2	0	0	8.88888888888889	95.0124406914531
YAR030C	342	1	1	0	0	2.92397660818713	31.2540923327148	1	1	0	0	2.92397660818713	31.2540923327148
YAR031W	897	23	23	0	0	25.6410256410256	274.074348148422	19	19	0	0	21.1817168338907	226.40924412261
YAR033W	705	7	7	0	0	9.9290780141844	106.130917793644	6	6	0	0	8.51063829787234	90.969358108838
YAR035W	2064	12	12	0	0	5.81395348837209	62.1447649871422	12	12	0	0	5.81395348837209	62.1447649871422
YAR035C-A	81	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR042W	3567	140	140	0	0	39.2486683487525	419.52507454174	138	138	0	0	38.6879730866274	413.531859191143
YAR047C	321	1	1	0	0	3.11526479750779	33.2987525787803	1	1	0	0	3.11526479750779	33.2987525787803
YAR050W	4614	15	15	0	0	3.25097529258778	34.7493484323422	14	14	0	0	3.03424360641526	32.4327252035194
YAR053W	297	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR060C	336	2	2	0	0	5.95238095238095	63.6244022487409	2	2	0	0	5.95238095238095	63.6244022487409
YAR061W	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR062W	597	1	1	0	0	1.6750418760469	17.9043544016557	1	1	0	0	1.6750418760469	17.9043544016557
YAR064W	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR066W	612	9	9	0	0	14.7058823529412	157.18969967336	9	9	0	0	14.7058823529412	157.18969967336
YAR068W	486	11	11	0	0	22.6337448559671	241.929825834718	11	11	0	0	22.6337448559671	241.929825834718
YAR069C	294	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR070C	300	0	0	NA	0	0	0	0	0	NA	0	0	0
Gfp_transgene_gene	729	0	0	NA	0	0	0	0	0	NA	0	0	0
