gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL046C	AIM1	1.68209378267955	4.34860823981808	10.1458874328719	7.49235127423665	6.64211810887504
YAL047C	SPC72	19.9860096603119	22.9729818077482	39.9496053886263	18.9741033757496	13.9896913515352
YAL047W-A	YAL047W-A	0	0.96877003595254	0	0	0
YAL048C	GEM1	18.0103679720416	19.9350612079901	45.8466965142017	24.9995387603329	10.0060019617052
YAL049C	AIM2	27.875471749339	39.5110597715657	69.4054031482362	32.5926499152245	13.4312180475082
YAL051W	OAF1	40.3037627502464	57.1642290396079	116.289722626813	83.6127647641233	39.3103188877642
YAL053W	FLC2	116.41543547599	127.957989662832	256.885997397959	138.434733704602	68.254996201559
YAL054C	ACS1	4.00790970976746	12.9283778430958	6.96084071813304	4.00583609894783	1.00206886594377
YAL055W	PEX22	5.58540373852681	2.27125983235687	5.67766544929131	1.85339922150609	1.85395083490496
YAL056C-A	YAL056C-A	0	1.00484896739997	0	0	0
YAL056W	GPB2	62.3319540732277	48.4663251850912	130.551213557263	75.3764885660788	39.2187239259637
YAL058W	CNE1	22.8644105941935	27.1627141159259	48.351811750472	40.7196487961897	27.8269920214998
YAL059C-A	YAL059C-A	0	10.2735454699971	0	0	0
YAL059W	ECM1	17.0776873452105	13.5602085731301	45.9427793266712	32.1491996568702	19.8718194923623
YAL060W	BDH1	49.2548956623774	52.1671331790376	116.598943738561	43.2818618344496	26.5786037982609
YAL061W	BDH2	29.6502436242315	19.3273131416641	82.3883625210419	9.87092771994442	4.93893568007267
YAL062W	GDH3	16.8530704286873	17.204937878176	23.2752842716043	26.7372375662244	12.8822715796655
YAL063C	FLO9	4.14977503450055	24.0867602159213	9.89142072298956	6.37208077589425	1.09374226765896
YAL063C-A	YAL063C-A	0	0.968782563979425	0.968699965058595	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	0.968710150050814	0	0
YAL064W-B	YAL064W-B	0.877893258864299	0	1.38129795559315	1.7412148783939	0
YAL065C	YAL065C	0	1.93756821263633	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992837199624127	2.98529691426085	3.98005652487452	0.992121344480461	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69314051755749	7.11189185759432	15.6448280781642	3.35407376963303	2.50877369401068
YAL068W-A	YAL068W-A	0	0	0.968706986162353	0	0
YAL069W	YAL069W	1.61006148940094	1.81597488070028	0	0	0.789842699459267
YAR002C-A	ERP1	64.7160000768145	83.7380368524	167.461794510625	82.5367632317521	63.6155290390097
YAR002W	NUP60	56.7709413913378	60.2571199563294	119.499765055481	61.698634268625	39.8314644031304
YAR003W	SWD1	26.7050692609687	17.2712924170095	35.5555114716823	23.7088027800265	14.8283498840378
YAR007C	RFA1	57.9574445485081	66.9250313569486	125.848283312431	95.8656936294765	44.9652526316171
YAR008W	SEN34	8.71919608401057	14.7412205258479	18.9513818626086	3.86616398191485	4.8364568682019
YAR009C	YAR009C	17620.851557197	16150.4030822705	31339.375808057	39328.3408428349	18493.5170806615
YAR010C	YAR010C	6102.30659923917	6274.31004893171	12000.9905025814	14408.4646357038	6512.10964583182
YAR014C	BUD14	57.1068985357626	60.673935832617	165.098600207024	71.0959540355672	50.0980968393872
YAR015W	ADE1	53.6218299524174	65.5998814232924	156.176876900258	92.4347115182551	41.8721807740949
YAR018C	KIN3	19.7955403209293	14.2065629815027	28.4107034001031	25.7037092896299	13.8500572119583
YAR019C	CDC15	21.141016099744	33.55684580419	71.0554969528518	28.1807511077759	20.140703868269
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.930193242969528	1.13741136021071	5.68657192064032	1.85192748777655	0.926161481427005
YAR027W	UIP3	25.8583200620535	36.5507370136376	78.4698913905825	29.6022563290305	20.0697886951929
YAR028W	YAR028W	18.190074535041	13.9844100136463	60.2353992731516	15.272865192144	11.4642047508376
YAR029W	YAR029W	0.389413097114423	4.6168432982594	9.23289932282979	0	0
YAR030C	YAR030C	1.68248522652569	0	3.12812138030729	0.831679907155951	0
YAR031W	PRM9	18.4965779077348	12.5274803262739	39.6669720339445	13.6007920259461	8.75041457797905
YAR033W	MST28	1.91474468977295	17.2115815584574	16.1344819595232	4.77277037112492	2.86605119066156
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00258246139763	4.97797977982206	3.98204423259329	12.0088267866134	2.00269942795484
YAR042W	SWH1	104.933011425309	103.261931777455	191.755808283176	133.166318511598	77.7238862885279
YAR047C	YAR047C	0	0	3.03047983958292	0.697427811726755	0
YAR050W	FLO1	3.93508506351775	15.1578213616351	10.7048081656415	15.8669115337956	9.02277523756657
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.834899308003148	0	6.43383195839343	0	0.822794583078572
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.920625719621308	3.2526381673183	2.16824055864855	0.91718641340058	0
YAR064W	YAR064W	0	1.93758656230379	0	0	0
YAR066W	YAR066W	2.83355544733227	14.3440699203186	8.82636733805905	4.7057679143489	10.3585677347118
YAR068W	YAR068W	10.9793756671997	18.8345164286772	27.0723089529135	9.09833765332731	6.36880903843254
YAR069C	YAR069C	0	0	0	0	1.01956930088981
YAR070C	YAR070C	0	0	0	0	0
