gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL042W	ERV46	227.719617846185	186.593682024793	446.634917088435	279.773577385906	162.795804917315
YAL043C	PTA1	50.1572521859103	44.3654940358756	98.0964711051285	63.2213759950952	34.6310027717647
YAL044C	GCV3	166.816184472181	307.831720569352	716.373618940788	244.620319030475	124.455117463085
YAL044W-A	YAL044W-A	51.1186412667742	0	258.251462612203	73.2865646475493	29.9172564600032
YAL045C	YAL045C	0	70.2701542866297	25.7038837880865	0	0
YAL046C	AIM1	18.0757315753912	39.1358427227709	100.207579549403	74.2300997089282	53.0357612465019
YAL047C	SPC72	20.502645789387	19.8299725833602	37.8445517215272	20.0861019419361	14.1867561947436
YAL047W-A	YAL047W-A	0	17.4346621289526	0	0	0
YAL048C	GEM1	17.2358591720675	16.0536297133039	40.5180440662086	25.6744533808517	9.46560957840607
YAL049C	AIM2	79.1929331549394	105.186828061055	202.778585049672	106.725425796683	36.0895989156548
YAL051W	OAF1	22.2610099926305	28.9396882724211	62.9852208676509	49.5417769451295	22.5884037709648
YAL053W	FLC2	92.6068485224962	85.6639555909543	190.923242737625	109.500629998142	53.6676787784037
YAL054C	ACS1	2.6498986634023	9.59098796894041	5.66718158308234	4.55461052431655	0.873193426271254
YAL055W	PEX22	27.9151881625448	9.52803843723047	26.1392188608007	4.79160472288679	9.17123823670866
YAL056C-A	YAL056C-A	0	13.8211585513062	0	0	0
YAL056W	GPB2	42.9707702424649	28.5821245093714	85.1332404699397	52.3073832277003	26.4645032370841
YAL058W	CNE1	29.9116044245318	29.9349011243601	59.6156898538201	52.3018586308723	34.7054618939566
YAL059C-A	YAL059C-A	0	0	0	0	0
YAL059W	ECM1	62.997168213168	82.5314282224175	165.382636794321	126.018060408474	73.1405198249817
YAL060W	BDH1	87.1295713199643	82.2919410731677	194.238530940353	78.8390342423948	50.9562936774671
YAL061W	BDH2	48.1830945758664	26.4156326139436	125.103760425142	14.9050254454049	7.93609504762013
YAL062W	GDH3	7.23091395470746	33.5303881213665	50.4226465476781	19.3863392122994	5.71712064256457
YAL063C	FLO9	2.13418555641327	8.73804394682126	5.45683958759328	2.14534826791415	0.503261052355993
YAL063C-A	YAL063C-A	0	31.983488236068	35.0973983294455	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	78.6592990845333	0	0
YAL064W-B	YAL064W-B	8.08349948442517	0	11.6928099919765	8.30759074529031	0
YAL065C	YAL065C	0	20.3774831866096	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	1.08041854265016	2.73340269676727	3.99936878962	1.11416587378311	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.5552552358511	61.7634294937382	203.330137414871	27.0529437814951	8.58940352308182
YAL068W-A	YAL068W-A	17.0507357886361	0	70.9644131213648	0	0
YAL069W	YAL069W	22.6376238692153	21.3682957210586	23.4487114438912	0	0
YAR002C-A	ERP1	227.030873426065	265.553403680684	582.81532719679	310.738514024501	224.107146625446
YAR002W	NUP60	68.4586780156659	61.1324512404189	135.286676130414	75.5495529618396	47.48483877376
YAR003W	SWD1	42.3120309927776	23.016081342077	51.999552187362	35.5502461277996	21.6819861355216
YAR007C	RFA1	57.508883890126	57.8728103567421	119.431644361525	100.608001941011	45.6808560153396
YAR008W	SEN34	21.1514643640433	33.8097006217462	47.7018136291305	10.9009967599189	13.0567102308249
YAR009C	YAR009C	8415.12390849013	7166.87871840006	15241.4757592559	19137.8357040107	8653.07095477615
YAR010C	YAR010C	8669.40220779753	8036.91378942171	16882.17419285	20974.5898409631	9151.35993449961
YAR014C	BUD14	48.8787348125948	45.2911253380647	136.880522747834	62.3216556526523	43.9267093084781
YAR015W	ADE1	122.803569583078	131.056678824999	344.702674070052	217.354679464093	89.2749382115954
YAR018C	KIN3	30.5993927158712	18.4707060216715	40.5380252080127	39.4407843658954	21.1684426871817
YAR019C	CDC15	13.2796388137536	18.2635578099517	41.2286326527601	16.956379961375	11.2535666215755
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.68972238968638	4.81330219244519	26.409624583024	9.65962200005166	0
YAR027W	UIP3	80.8065576928046	103.622619287466	247.489321557481	86.6036819511926	60.6269115223637
YAR028W	YAR028W	58.506078116557	39.8816467549701	188.524090238277	53.5924688416376	35.2958151159804
YAR029W	YAR029W	22.1040436449422	219.240948425251	481.172462261464	0	0
YAR030C	YAR030C	19.487545289301	0	33.2952476421945	9.99147337852599	0
YAR031W	PRM9	40.6880157116744	32.3614600183376	99.4340742710472	29.6062285804196	21.2801826491024
YAR033W	MST28	3.2503376816645	52.1529226606578	67.3300322454807	16.7476464757308	12.8348418569513
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.83930721022768	3.84745765075615	3.37763667319689	11.3808817437054	1.81823376101136
YAR042W	SWH1	53.3410331644127	44.1860269040258	91.4344675944932	67.1790657396972	38.0332154893259
YAR047C	YAR047C	0	0	43.0466501929592	11.1753831304312	0
YAR050W	FLO1	1.70429105738941	5.02787857097497	4.82664655079613	5.44487864201944	2.67125119897466
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	10.0572434405831	0	71.2237929943481	0	9.82030691688336
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.06827189400114	12.0679334105179	8.82857765225814	4.19175179252219	0
YAR064W	YAR064W	0	54.3923476531856	0	0	0
YAR066W	YAR066W	11.7930685310206	50.1274840775899	33.8510106354453	20.2524989748563	42.6597377078657
YAR068W	YAR068W	49.3175566957496	165.610227067234	155.772022856159	28.2102961148022	37.7660299887445
YAR069C	YAR069C	0	0	0	0	12.4737771655871
YAR070C	YAR070C	0	0	0	0	0
