#Position (bp)	Coverage	Std
4809.5	0.7619047619047619	0.8728715609439694
4851.5	0.40476190476190477	0.6362090102803518
4893.5	3.238095238095238	1.8257418583505538
4935.5	7.523809523809524	3.214550253664319
4977.5	8.738095238095237	3.8699083291714396
5019.5	5.9523809523809526	3.401680257083045
5061.5	7.761904761904762	3.552329886011098
5103.5	1.9523809523809523	2.193062655175134
5145.5	0.7380952380952381	0.8591246929842246
5187.5	0.0	0.0
5229.5	1.7857142857142858	2.3042403975114683
5271.5	4.142857142857143	1.290994448735806
5313.5	3.8095238095238093	2.3804761428476167
5355.5	3.857142857142857	2.449489742783178
5397.5	3.5714285714285716	2.0
5439.5	3.0238095238095237	0.6725927091345494
5481.5	2.619047619047619	1.8126539343499315
5523.5	3.8095238095238093	2.449489742783178
5565.5	4.714285714285714	2.5911938781738653
5607.5	6.023809523809524	0.9128709291752781
5649.5	3.9523809523809526	2.6547352123364485
5691.5	2.9761904761904763	2.434865792722759
5733.5	5.0476190476190474	1.5735915849388857
5775.5	5.285714285714286	1.9148542155126764
5817.5	2.2857142857142856	1.1952286093343938
5859.5	3.9047619047619047	3.132015933791495
5901.5	7.785714285714286	3.4399612400917157
5943.5	6.404761904761905	2.314550249431378
5985.5	7.071428571428571	1.4226065948847297
6027.5	10.904761904761905	4.493381376032552
6069.5	13.80952380952381	4.923220007078217
6111.5	6.571428571428571	4.270608298368658
6153.5	3.0476190476190474	0.6900655593423543
6195.5	4.309523809523809	1.66904592079256
6237.5	2.9285714285714284	2.2519832529192065
6279.5	5.119047619047619	1.4719601443879748
6321.5	9.547619047619047	3.9490806645646153
6363.5	12.214285714285714	2.9880715233359822
6405.5	8.5	3.6351458999998485
6447.5	5.833333333333333	3.569046824867284
6489.5	9.476190476190476	3.359421718944243
6531.5	4.380952380952381	2.1930626551751344
6573.5	4.690476190476191	3.01977608756802
6615.5	7.0476190476190474	1.2535663410560167
6657.5	7.928571428571429	3.763863263545405
6699.5	7.619047619047619	3.2293298729878046
6741.5	9.238095238095237	2.2253945610567465
6783.5	10.642857142857142	3.7511902872859664
6825.5	11.380952380952381	3.309438162646488
6867.5	18.238095238095237	3.280534218980921
6909.5	20.214285714285715	3.751190287285964
6951.5	16.19047619047619	3.0394235042348474
6993.5	10.166666666666666	1.9086270308410542
7035.5	7.666666666666667	3.552329886011098
7077.5	7.4523809523809526	2.604940361258638
7119.5	6.190476190476191	1.6329931618554514
7161.5	4.357142857142857	1.9940387348771524
7203.5	6.0	0.5345224838248478
7245.5	4.309523809523809	2.595784127791685
7287.5	7.333333333333333	2.9519969028245465
7329.5	6.309523809523809	2.385471901003277
7371.5	9.0	0.7237468644557421
7413.5	8.523809523809524	3.2145502536643176
7455.5	6.095238095238095	1.4474937289114918
7497.5	12.404761904761905	3.8078865529319543
7539.5	17.523809523809526	4.810702354423642
7581.5	16.857142857142858	5.494586079995126
7623.5	13.761904761904763	4.675162334843878
7665.5	12.5	3.6936238496708267
7707.5	7.0476190476190474	1.74574312188794
7749.5	3.0952380952380953	1.2724180205607034
7791.5	1.9047619047619047	1.647508942095828
7833.5	1.0	0.0
7875.5	1.7380952380952381	1.4880476182856899
7917.5	2.119047619047619	0.7715167498104594
7959.5	1.619047619047619	1.558387444947959
8001.5	6.714285714285714	3.8974961437410287
8043.5	9.357142857142858	3.453776401067595
8085.5	4.404761904761905	1.9086270308410551
8127.5	3.7857142857142856	2.345207879911715
8169.5	6.190476190476191	2.1044171232366056
8211.5	9.119047619047619	2.1325147238926747
8253.5	9.261904761904763	2.395432161029663
8295.5	4.357142857142857	2.385471901003277
8337.5	1.2142857142857142	0.8864052604279183
8379.5	1.6428571428571428	1.5811388300841898
8421.5	3.5476190476190474	2.3754698783308412
8463.5	3.8333333333333335	2.540153726131738
8505.5	2.857142857142857	2.32992949004287
8547.5	5.571428571428571	2.5354627641855494
8589.5	3.9285714285714284	2.5495097567963922
8631.5	4.880952380952381	2.9479613617678555
8673.5	6.738095238095238	3.12821263435117
8715.5	2.5714285714285716	1.8257418583505536
8757.5	4.666666666666667	2.9519969028245465
8799.5	4.214285714285714	2.005943549507195
8841.5	4.071428571428571	1.1649647450214353
8883.5	4.166666666666667	1.4719601443879748
8925.5	3.0238095238095237	1.5811388300841898
8967.5	1.0	0.0
9009.5	1.380952380952381	1.0690449676496976
9051.5	2.8095238095238093	2.011869540407391
9093.5	2.4523809523809526	1.5660079668957474
9135.5	3.880952380952381	2.586595482574767
9177.5	6.357142857142857	2.1984843263788205
9219.5	5.238095238095238	1.7182493859684491
9261.5	5.0476190476190474	1.4474937289114918
9303.5	3.0714285714285716	0.7071067811865476
9345.5	2.4523809523809526	1.5961262630566064
9387.5	5.571428571428571	2.853569193634026
9429.5	6.238095238095238	1.759328876372492
9471.5	4.976190476190476	3.313033425154427
9513.5	5.976190476190476	3.4743961448615166
9555.5	9.69047619047619	3.6936238496708267
9597.5	8.666666666666666	3.728908942943217
9639.5	7.285714285714286	2.288688541085318
9681.5	4.380952380952381	2.400396792595916
9723.5	1.0238095238095237	0.511766315719159
9765.5	1.4285714285714286	1.1338934190276817
9807.5	1.2142857142857142	0.8017837257372731
9849.5	2.880952380952381	2.511876551410083
9891.5	5.476190476190476	2.5354627641855494
9933.5	5.404761904761905	2.1100665753432883
9975.5	2.9047619047619047	2.6636888135137133
10017.5	1.5714285714285714	1.3093073414159544
10059.5	7.690476190476191	3.5890043718212965
10101.5	8.476190476190476	3.309438162646486
10143.5	5.214285714285714	1.5811388300841898
10185.5	3.6904761904761907	2.19848432637882
10227.5	3.3333333333333335	1.5430334996209192
10269.5	6.690476190476191	3.608851551921958
10311.5	10.142857142857142	1.8126539343499333
10353.5	6.904761904761905	3.7480153478366454
10395.5	6.357142857142857	2.293884208478004
10437.5	5.904761904761905	3.330951530004316
10479.5	2.7857142857142856	2.220038609702865
10521.5	2.738095238095238	2.0759392595940303
10563.5	6.404761904761905	2.6502470684465487
10605.5	4.357142857142857	2.586595482574767
10647.5	2.5952380952380953	1.7251638983558855
10689.5	1.880952380952381	1.819209666180292
10731.5	0.30952380952380953	0.5563486402641868
10773.5	0.23809523809523808	0.4879500364742666
10815.5	3.857142857142857	3.2586880211286906
10857.5	4.4523809523809526	2.1547290184283363
10899.5	1.380952380952381	1.632993161855452
10941.5	0.0	0.0
10983.5	0.0	0.0
11025.5	0.6428571428571429	0.8017837257372732
11067.5	1.0	0.0
11109.5	1.9761904761904763	2.345207879911715
11151.5	7.5476190476190474	2.939873661036669
11193.5	11.261904761904763	2.6412479013130294
11235.5	6.642857142857143	3.225641316817774
11277.5	5.0	0.37796447300922653
11319.5	4.166666666666667	1.654719081323243
11361.5	0.9285714285714286	1.0801234497346435
11403.5	2.6904761904761907	1.8708286933869707
11445.5	5.214285714285714	1.5961262630566064
11487.5	5.976190476190476	3.334523597014665
11529.5	2.357142857142857	1.8060744065250363
11571.5	2.857142857142857	2.0701966780270626
11613.5	1.5	1.371478173706159
11655.5	3.0714285714285716	1.1649647450214353
11697.5	3.3095238095238093	1.5352989471574772
11739.5	4.904761904761905	3.078342163598854
11781.5	5.142857142857143	1.5118578920369086
11823.5	1.9047619047619047	1.6903085094570331
11865.5	0.9761904761904762	0.9880235200593537
11907.5	0.0	0.0
11949.5	0.0	0.0
11991.5	0.42857142857142855	0.6546536707079771
12033.5	1.880952380952381	1.625686668105863
12075.5	1.0	0.0
12117.5	1.0238095238095237	0.26726124191242434
12159.5	1.9523809523809523	1.6903085094570331
12201.5	1.619047619047619	1.3627702877384937
12243.5	1.5714285714285714	1.3093073414159544
12285.5	1.0952380952380953	0.5345224838248489
12327.5	1.7142857142857142	1.5735915849388864
12369.5	5.571428571428571	2.7167908239230307
12411.5	10.30952380952381	2.807303400231685
12453.5	10.428571428571429	3.062834043978286
12495.5	7.714285714285714	3.3452169123206628
12537.5	9.428571428571429	2.8784916685156987
12579.5	8.928571428571429	4.008918628686366
12621.5	10.19047619047619	2.699206232527313
12663.5	14.095238095238095	1.8257418583505562
12705.5	14.142857142857142	2.544836041121408
12747.5	20.595238095238095	6.244997998398398
12789.5	21.357142857142858	4.820590756130958
12831.5	12.5	4.5851727910526465
12873.5	7.5476190476190474	2.9479613617678555
12915.5	10.357142857142858	2.798809270624443
12957.5	5.285714285714286	3.6384193323605842
12999.5	3.4285714285714284	1.851640199545103
13041.5	3.142857142857143	1.309307341415954
13083.5	0.5476190476190477	0.8591246929842246
13125.5	5.261904761904762	2.9072978781646968
13167.5	14.738095238095237	5.124637037089042
13209.5	14.071428571428571	2.8242150194683266
13251.5	6.4523809523809526	3.0744724673317454
13293.5	5.476190476190476	2.3401261667248785
13335.5	10.619047619047619	4.51979771987325
13377.5	13.80952380952381	4.700557211144026
13419.5	13.023809523809524	1.080123449734639
13461.5	9.619047619047619	3.9339789623472163
13503.5	4.142857142857143	1.9272482233188633
13545.5	4.404761904761905	2.005943549507195
13587.5	9.166666666666666	2.4640269015229053
13629.5	12.261904761904763	2.7559459528877017
13671.5	6.9523809523809526	3.9581140290126386
13713.5	2.142857142857143	1.2535663410560174
13755.5	3.261904761904762	1.3540064007726602
13797.5	5.523809523809524	2.7080128015453204
13839.5	6.142857142857143	1.8771812708978122
13881.5	1.2619047619047619	1.318368399991155
13923.5	3.5238095238095237	2.5448360411214073
13965.5	4.976190476190476	2.980092679926646
14007.5	6.666666666666667	2.9439202887759484
14049.5	2.857142857142857	2.2677868380553634
14091.5	4.595238095238095	2.7299049346783035
14133.5	3.9047619047619047	3.1773004414499577
14175.5	3.3095238095238093	1.5039630187955961
14217.5	4.714285714285714	2.618614682831909
14259.5	5.0	1.154700538379251
14301.5	5.0476190476190474	1.3972762620115438
14343.5	6.619047619047619	2.8619008002508037
14385.5	5.571428571428571	2.5819888974716116
14427.5	3.2857142857142856	1.786190412715338
14469.5	2.4047619047619047	1.422606594884729
14511.5	3.0952380952380953	1.3801311186847085
14553.5	7.095238095238095	1.8257418583505545
14595.5	8.738095238095237	3.5956322710437774
14637.5	6.0	1.5275252316519474
14679.5	2.3095238095238093	1.6402671094904606
14721.5	0.7619047619047619	0.8728715609439694
14763.5	0.3333333333333333	0.5773502691896257
14805.5	1.0	0.0
14847.5	1.0	0.0
14889.5	1.619047619047619	1.3972762620115438
14931.5	1.6904761904761905	1.439245834257849
14973.5	0.047619047619047616	0.21821789023599236
15015.5	0.0	0.0
15057.5	0.0	0.0
15099.5	0.0	0.0
15141.5	0.16666666666666666	0.408248290463863
15183.5	1.9047619047619047	1.7728105208558367
15225.5	2.738095238095238	1.9210612146613628
15267.5	3.9761904761904763	2.6231569493555624
15309.5	4.595238095238095	2.345207879911715
15351.5	2.5952380952380953	1.9820624179302297
15393.5	1.3095238095238095	0.9636241116594315
15435.5	1.9761904761904763	1.8835124230062958
15477.5	2.4761904761904763	1.6761634196950514
15519.5	1.9761904761904763	2.017778127403648
15561.5	2.9285714285714284	2.1547290184283363
15603.5	4.095238095238095	1.0
15645.5	4.333333333333333	1.7320508075688772
15687.5	3.238095238095238	1.4638501094227996
15729.5	1.5476190476190477	1.2817398889233114
15771.5	2.6904761904761907	2.395432161029662
15813.5	6.690476190476191	3.01977608756802
15855.5	7.119047619047619	1.6402671094904604
15897.5	5.214285714285714	1.5660079668957474
15939.5	3.5	1.957890020745122
15981.5	6.523809523809524	3.132015933791495
16023.5	9.30952380952381	2.4640269015229053
16065.5	9.476190476190476	3.0860669992418375
16107.5	8.833333333333334	3.8328157000404013
16149.5	8.047619047619047	1.74574312188794
16191.5	3.238095238095238	1.3972762620115438
16233.5	2.761904761904762	2.4299715851758235
16275.5	5.785714285714286	3.2182515217339454
16317.5	30.61904761904762	12.0909253653505
16359.5	48.904761904761905	9.99285459001294
16401.5	56.73809523809524	9.728456051340178
16443.5	28.428571428571427	13.185489860340528
16485.5	8.785714285714286	4.4266508892432554
16527.5	10.857142857142858	4.358898943540674
16569.5	7.0	0.8997354108424377
16611.5	3.0952380952380953	1.362770287738494
16653.5	0.7857142857142857	0.9128709291752769
16695.5	4.357142857142857	2.293884208478005
16737.5	5.9523809523809526	3.401680257083045
16764.5	1.0833333333333333	1.118033988749895
